,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
723,Nao,Nao,Nao,1.0,0.0,Nao
724,Sim,Sim,Sim,2.0,0.0,Sim
726,Sim,Sim,Sim,1.0,1.0,Sim
727,Nao,Nao,Nao,0.0,1.0,Nao
728,Nao,Sim,Nao,1.0,1.0,Nao
729,Nao,Nao,Nao,0.0,1.0,Nao
730,Sim,Nao,Sim,1.0,0.0,Nao
732,Nao,Nao,Nao,1.0,0.0,Nao
733,Sim,Nao,Sim,1.0,0.0,Nao
738,Sim,Nao,Sim,1.0,0.0,Nao
739,Nao,Nao,Sim,0.0,2.0,Sim
740,Sim,Nao,Sim,1.0,0.0,Nao
741,Nao,Nao,Sim,0.0,1.0,Nao
742,Nao,Nao,Nao,0.0,1.0,Nao
744,Sim,Nao,Sim,1.0,0.0,Nao
745,Sim,Sim,Sim,0.0,1.0,Nao
746,Nao,Nao,Nao,0.0,1.0,Nao
749,Sim,Nao,Sim,1.0,1.0,Sim
751,Sim,Sim,Sim,1.0,1.0,Nao
752,Nao,Nao,Sim,0.0,1.0,Nao
753,Sim,Sim,Sim,1.0,0.0,Nao
754,Sim,Sim,Sim,1.0,0.0,Nao
758,Nao,Nao,Nao,0.0,1.0,Nao
760,Sim,Nao,Sim,1.0,1.0,Nao
761,Sim,Nao,Sim,1.0,0.0,Nao
764,Sim,Nao,Nao,1.0,0.0,Nao
765,Sim,Nao,Sim,0.0,1.0,Nao
770,Nao,Nao,Sim,1.0,0.0,Sim
771,Sim,Sim,Sim,0.0,1.0,Sim
774,Nao,Nao,Sim,1.0,1.0,Nao
775,Sim,Sim,Sim,0.0,3.0,Nao
778,Sim,Sim,Nao,1.0,0.0,Sim
781,Sim,Sim,Sim,1.0,0.0,Nao
782,Sim,Nao,Nao,0.0,1.0,Nao
783,Sim,Nao,Nao,1.0,0.0,Nao
784,Sim,Nao,Nao,1.0,0.0,Nao
787,Nao,Nao,Nao,1.0,0.0,Nao
788,Sim,Nao,Nao,0.0,2.0,Sim
789,Sim,Sim,Nao,0.0,1.0,Sim
790,Sim,Nao,Nao,0.0,1.0,Nao
791,Nao,Nao,Sim,0.0,1.0,Nao
796,Sim,Sim,Sim,1.0,0.0,Sim
797,Sim,Sim,Sim,1.0,0.0,Sim
798,Sim,Nao,Nao,1.0,1.0,Sim
799,Sim,Sim,Sim,1.0,1.0,Nao
800,Sim,Sim,Sim,1.0,0.0,Sim
802,Nao,Sim,Sim,1.0,0.0,Nao
805,Sim,Sim,Sim,1.0,1.0,Nao
806,Sim,Sim,Nao,1.0,1.0,Sim
807,Sim,Sim,Nao,0.0,1.0,Nao
808,Sim,Sim,Nao,1.0,0.0,Nao
810,Nao,Sim,Nao,0.0,1.0,Nao
811,Sim,Sim,Sim,0.0,1.0,Sim
812,Nao,Sim,Nao,1.0,0.0,Nao
814,Nao,Nao,Sim,0.0,1.0,Nao
815,Sim,Sim,Sim,0.0,1.0,Nao
816,Nao,Nao,Nao,1.0,1.0,Nao
817,Nao,Sim,Nao,0.0,1.0,Nao
818,Sim,Nao,Nao,0.0,1.0,Nao
819,Nao,Nao,Nao,1.0,0.0,Nao
820,Sim,Nao,Sim,0.0,2.0,Nao
821,Nao,Nao,Nao,1.0,0.0,Nao
822,Sim,Nao,Sim,1.0,0.0,Nao
823,Nao,Sim,Sim,0.0,1.0,Nao
825,Nao,Sim,Sim,1.0,0.0,Nao
826,Sim,Nao,Nao,1.0,0.0,Nao
827,Nao,Sim,Sim,0.0,1.0,Nao
828,Sim,Sim,Sim,1.0,0.0,Sim
829,Nao,Nao,Nao,1.0,0.0,Nao
830,Sim,Nao,Nao,1.0,0.0,Nao
831,Sim,Nao,Nao,0.0,1.0,Nao
832,Nao,Sim,Sim,0.0,1.0,Nao
833,Nao,Sim,Sim,0.0,1.0,Nao
835,Nao,Sim,Sim,1.0,0.0,Nao
836,Sim,Nao,Sim,1.0,0.0,Sim
837,Nao,Nao,Nao,1.0,0.0,Nao
838,Nao,Sim,Nao,0.0,1.0,Nao
839,Sim,Nao,Nao,0.0,1.0,Sim
840,Nao,Nao,Nao,0.0,2.0,Nao
842,Nao,Sim,Nao,1.0,0.0,Nao
843,Nao,Nao,Nao,1.0,0.0,Nao
844,Nao,Nao,Sim,1.0,0.0,Nao
846,Sim,Sim,Sim,0.0,1.0,Nao
847,Nao,Nao,Sim,1.0,0.0,Nao
848,Nao,Nao,Sim,0.0,1.0,Nao
849,Sim,Sim,Sim,0.0,1.0,Nao
850,Nao,Sim,Sim,0.0,1.0,Nao
851,Nao,Nao,Nao,1.0,0.0,Nao
852,Nao,Nao,Nao,1.0,0.0,Nao
853,Sim,Nao,Sim,1.0,0.0,Nao
854,Nao,Nao,Sim,1.0,0.0,Nao
857,Sim,Nao,Sim,0.0,1.0,Nao
858,Sim,Nao,Sim,1.0,1.0,Sim
859,Sim,Sim,Sim,0.0,1.0,Nao
860,Nao,Nao,Nao,2.0,0.0,Sim
861,Sim,Nao,Sim,1.0,0.0,Nao
862,Sim,Nao,Sim,1.0,0.0,Nao
863,Nao,Nao,Nao,1.0,0.0,Nao
866,Sim,Sim,Nao,0.0,1.0,Nao
867,Sim,Sim,Nao,1.0,0.0,Nao
868,Nao,Sim,Sim,0.0,1.0,Nao
869,Sim,Sim,Sim,1.0,1.0,Nao
871,Nao,Nao,Sim,1.0,0.0,Nao
872,Nao,Nao,Nao,1.0,0.0,Nao
873,Sim,Nao,Nao,1.0,1.0,Nao
874,Sim,Nao,Sim,1.0,0.0,Nao
875,Nao,Sim,Nao,0.0,1.0,Nao
876,Sim,Nao,Nao,1.0,0.0,Sim
877,Nao,Sim,Sim,1.0,1.0,Nao
878,Sim,Sim,Sim,1.0,1.0,Sim
880,Nao,Sim,Nao,0.0,1.0,Nao
881,Nao,Sim,Sim,0.0,1.0,Nao
882,Nao,Sim,Nao,1.0,0.0,Sim
884,Nao,Nao,Nao,0.0,1.0,Nao
885,Sim,Nao,Sim,1.0,0.0,Nao
886,Nao,Sim,Nao,0.0,1.0,Nao
888,Sim,Nao,Sim,1.0,0.0,Nao
889,Nao,Nao,Sim,1.0,0.0,Nao
891,Nao,Nao,Nao,1.0,0.0,Nao
893,Sim,Nao,Nao,1.0,0.0,Nao
894,Sim,Nao,Sim,0.0,1.0,Nao
897,Sim,Nao,Sim,0.0,1.0,Nao
900,Nao,Nao,Nao,0.0,1.0,Nao
901,Sim,Nao,Nao,0.0,1.0,Nao
904,Sim,Nao,Sim,0.0,1.0,Nao
905,Nao,Nao,Nao,0.0,1.0,Nao
906,Nao,Nao,Sim,1.0,0.0,Nao
907,Nao,Nao,Nao,1.0,0.0,Sim
908,Nao,Nao,Sim,0.0,1.0,Sim
909,Sim,Nao,Nao,1.0,0.0,Nao
910,Sim,Nao,Sim,2.0,0.0,Nao
911,Sim,Nao,Nao,0.0,1.0,Nao
912,Sim,Nao,Sim,1.0,0.0,Nao
913,Nao,Nao,Nao,1.0,0.0,Nao
914,Sim,Nao,Sim,1.0,0.0,Nao
915,Nao,Nao,Nao,0.0,1.0,Nao
916,Nao,Sim,Sim,1.0,1.0,Sim
917,Nao,Sim,Nao,0.0,1.0,Nao
918,Nao,Nao,Sim,0.0,1.0,Nao
919,Nao,Nao,Sim,1.0,0.0,Nao
920,Nao,Sim,Sim,0.0,1.0,Nao
921,Nao,Sim,Nao,0.0,1.0,Nao
922,Nao,Nao,Nao,0.0,1.0,Nao
923,Nao,Sim,Nao,0.0,1.0,Nao
924,Nao,Nao,Sim,1.0,0.0,Nao
926,Nao,Sim,Nao,0.0,1.0,Nao
927,Nao,Nao,Sim,1.0,0.0,Nao
929,Nao,Sim,Sim,0.0,1.0,Nao
931,Sim,Nao,Sim,0.0,1.0,Nao
932,Nao,Sim,Sim,0.0,1.0,Nao
933,Sim,Nao,Sim,0.0,1.0,Nao
934,Nao,Sim,Nao,1.0,1.0,Nao
935,Nao,Sim,Sim,0.0,1.0,Nao
936,Sim,Sim,Sim,1.0,1.0,Nao
938,Sim,Nao,Sim,1.0,1.0,Nao
939,Sim,Nao,Sim,0.0,1.0,Nao
940,Sim,Sim,Sim,0.0,1.0,Nao
941,Nao,Sim,Sim,1.0,0.0,Nao
942,Nao,Sim,Nao,0.0,1.0,Nao
943,Nao,Nao,Sim,0.0,1.0,Nao
946,Nao,Nao,Nao,0.0,1.0,Nao
947,Nao,Sim,Nao,0.0,1.0,Nao
948,Nao,Nao,Sim,1.0,0.0,Sim
949,Nao,Sim,Sim,1.0,0.0,Nao
951,Sim,Sim,Sim,1.0,0.0,Nao
952,Sim,Nao,Sim,1.0,0.0,Nao
953,Sim,Nao,Sim,1.0,0.0,Sim
955,Nao,Sim,Sim,1.0,0.0,Nao
958,Nao,Nao,Nao,1.0,0.0,Nao
963,Nao,Sim,Nao,0.0,1.0,Nao
966,Nao,Sim,Nao,0.0,1.0,Nao
968,Nao,Sim,Sim,0.0,1.0,Nao
971,Nao,Sim,Nao,1.0,0.0,Nao
972,Nao,Sim,Nao,1.0,0.0,Nao
973,Nao,Nao,Nao,1.0,0.0,Nao
974,Nao,Sim,Nao,0.0,1.0,Nao
975,Nao,Sim,Nao,0.0,1.0,Nao
976,Nao,Nao,Nao,0.0,1.0,Nao
977,Nao,Sim,Nao,0.0,1.0,Nao
980,Nao,Sim,Nao,0.0,1.0,Nao
983,Nao,Nao,Nao,0.0,1.0,Nao
985,Nao,Sim,Nao,0.0,1.0,Nao
986,Sim,Sim,Sim,0.0,2.0,Nao
988,Nao,Nao,Nao,1.0,0.0,Nao
989,Sim,Sim,Sim,2.0,0.0,Nao
990,Sim,Sim,Sim,1.0,0.0,Nao
991,Sim,Nao,Sim,0.0,1.0,Nao
992,Sim,Sim,Sim,0.0,1.0,Nao
993,Sim,Sim,Nao,0.0,1.0,Nao
994,Nao,Sim,Sim,1.0,0.0,Nao
995,Nao,Nao,Sim,0.0,2.0,Nao
997,Sim,Nao,Sim,1.0,0.0,Sim
998,Sim,Nao,Nao,1.0,1.0,Sim
999,Sim,Nao,Sim,0.0,1.0,Nao
1000,Sim,Sim,Sim,1.0,0.0,Sim
1002,Sim,Sim,Sim,1.0,0.0,Sim
1003,Nao,Sim,Sim,1.0,0.0,Nao
1004,Sim,Nao,Nao,0.0,1.0,Nao
1005,Sim,Nao,Nao,1.0,0.0,Sim
1006,Sim,Nao,Nao,1.0,0.0,Nao
1007,Sim,Sim,Nao,0.0,1.0,Nao
1009,Nao,Sim,Sim,0.0,1.0,Nao
1010,Nao,Nao,Nao,1.0,0.0,Nao
1011,Nao,Sim,Nao,1.0,0.0,Nao
1012,Sim,Nao,Sim,1.0,0.0,Sim
1013,Sim,Sim,Sim,1.0,0.0,Nao
1014,Nao,Nao,Sim,1.0,0.0,Nao
1015,Nao,Nao,Nao,1.0,0.0,Nao
1016,Nao,Sim,Nao,0.0,1.0,Nao
1017,Nao,Nao,Nao,1.0,0.0,Nao
1018,Sim,Nao,Sim,1.0,0.0,Nao
1019,Sim,Sim,Sim,1.0,0.0,Sim
1020,Nao,Nao,Nao,1.0,0.0,Nao
1021,Nao,Nao,Sim,0.0,1.0,Nao
1023,Sim,Nao,Sim,1.0,0.0,Nao
1024,Sim,Nao,Sim,1.0,0.0,Nao
1027,Nao,Sim,Sim,0.0,2.0,Nao
1028,Nao,Sim,Sim,1.0,1.0,Nao
1029,Nao,Nao,Sim,0.0,1.0,Nao
1030,Sim,Sim,Sim,1.0,0.0,Nao
1031,Nao,Sim,Sim,1.0,1.0,Nao
1032,Nao,Sim,Nao,0.0,1.0,Nao
1033,Sim,Sim,Sim,1.0,0.0,Nao
1034,Sim,Nao,Sim,0.0,1.0,Nao
1035,Nao,Nao,Nao,0.0,1.0,Nao
1036,Nao,Sim,Nao,0.0,1.0,Nao
1037,Nao,Nao,Nao,0.0,1.0,Nao
1038,Sim,Nao,Sim,0.0,1.0,Nao
1039,Nao,Sim,Sim,1.0,0.0,Nao
1041,Nao,Nao,Nao,1.0,0.0,Nao
1042,Nao,Nao,Sim,1.0,0.0,Nao
1043,Nao,Sim,Sim,0.0,1.0,Nao
1044,Nao,Sim,Nao,0.0,1.0,Nao
1046,Nao,Nao,Nao,0.0,1.0,Nao
1047,Sim,Nao,Sim,1.0,0.0,Nao
1048,Nao,Nao,Nao,1.0,1.0,Nao
1049,Nao,Nao,Sim,0.0,1.0,Nao
1050,Nao,Nao,Sim,1.0,0.0,Nao
1051,Nao,Nao,Nao,1.0,0.0,Nao
1052,Nao,Sim,Nao,2.0,0.0,Nao
1053,Sim,Nao,Nao,1.0,0.0,Nao
1054,Nao,Sim,Nao,0.0,1.0,Nao
1055,Sim,Nao,Sim,1.0,0.0,Nao
1056,Nao,Nao,Nao,0.0,1.0,Nao
1057,Nao,Nao,Nao,0.0,1.0,Nao
1058,Nao,Nao,Nao,1.0,0.0,Nao
1060,Sim,Nao,Nao,0.0,1.0,Nao
1061,Sim,Sim,Nao,0.0,1.0,Nao
1063,Sim,Nao,Nao,1.0,0.0,Nao
1064,Sim,Sim,Nao,1.0,0.0,Nao
1065,Nao,Sim,Sim,1.0,1.0,Nao
1066,Nao,Sim,Sim,0.0,1.0,Nao
1067,Sim,Sim,Sim,0.0,1.0,Nao
1069,Sim,Sim,Sim,1.0,1.0,Nao
1070,Sim,Sim,Sim,1.0,0.0,Nao
1071,Sim,Sim,Nao,1.0,0.0,Nao
1073,Nao,Nao,Nao,0.0,1.0,Nao
1074,Sim,Nao,Sim,0.0,1.0,Nao
1076,Sim,Sim,Sim,0.0,2.0,Sim
1077,Sim,Sim,Sim,2.0,0.0,Sim
1078,Sim,Sim,Nao,0.0,1.0,Nao
1081,Sim,Sim,Nao,2.0,0.0,Sim
1082,Sim,Sim,Sim,0.0,1.0,Nao
1083,Sim,Sim,Nao,1.0,0.0,Sim
1084,Sim,Sim,Sim,1.0,0.0,Nao
1085,Nao,Nao,Nao,0.0,1.0,Nao
1086,Sim,Sim,Nao,1.0,0.0,Nao
1087,Nao,Sim,Sim,1.0,0.0,Nao
1088,Nao,Nao,Sim,0.0,1.0,Nao
1089,Sim,Sim,Sim,0.0,1.0,Nao
1091,Sim,Nao,Sim,0.0,2.0,Sim
1092,Sim,Sim,Sim,0.0,1.0,Nao
1094,Nao,Sim,Sim,1.0,0.0,Nao
1095,Nao,Nao,Sim,1.0,1.0,Nao
1096,Nao,Sim,Sim,1.0,0.0,Nao
1097,Sim,Sim,Sim,1.0,0.0,Nao
1098,Nao,Sim,Sim,0.0,1.0,Nao
1100,Sim,Sim,Sim,0.0,1.0,Nao
1103,Sim,Sim,Nao,2.0,1.0,Nao
1104,Sim,Nao,Sim,1.0,1.0,Sim
1105,Nao,Nao,Sim,0.0,1.0,Nao
1106,Sim,Sim,Sim,1.0,0.0,Sim
1107,Nao,Nao,Sim,0.0,1.0,Nao
1108,Sim,Nao,Sim,1.0,0.0,Nao
1109,Sim,Nao,Sim,1.0,0.0,Nao
1110,Nao,Sim,Nao,1.0,0.0,Nao
1112,Nao,Sim,Nao,0.0,1.0,Nao
1114,Sim,Sim,Nao,0.0,1.0,Nao
1115,Nao,Sim,Sim,0.0,2.0,Nao
1116,Sim,Sim,Sim,2.0,0.0,Nao
1120,Sim,Sim,Nao,0.0,1.0,Nao
1122,Nao,Sim,Nao,0.0,1.0,Nao
1123,Sim,Nao,Sim,2.0,0.0,Nao
1124,Nao,Sim,Sim,0.0,2.0,Nao
1127,Sim,Nao,Sim,0.0,1.0,Nao
1128,Nao,Nao,Nao,0.0,1.0,Nao
1131,Nao,Sim,Nao,0.0,1.0,Nao
1132,Nao,Sim,Sim,1.0,0.0,Nao
1135,Nao,Sim,Sim,1.0,0.0,Nao
1141,Nao,Sim,Sim,0.0,2.0,Nao
1143,Nao,Sim,Sim,2.0,0.0,Nao
1144,Nao,Sim,Sim,0.0,1.0,Nao
1145,Sim,Nao,Sim,1.0,1.0,Sim
1146,Nao,Nao,Sim,0.0,1.0,Nao
1147,Nao,Nao,Sim,1.0,0.0,Sim
1148,Nao,Nao,Sim,0.0,1.0,Nao
1149,Sim,Nao,Sim,0.0,1.0,Nao
1150,Nao,Nao,Sim,0.0,1.0,Nao
1151,Nao,Nao,Sim,1.0,0.0,Sim
1152,Nao,Nao,Sim,0.0,1.0,Nao
1153,Sim,Nao,Sim,0.0,1.0,Nao
1154,Nao,Nao,Sim,0.0,1.0,Nao
1155,Sim,Nao,Sim,0.0,1.0,Nao
1156,Sim,Nao,Sim,1.0,0.0,Nao
1157,Sim,Nao,Sim,0.0,2.0,Nao
1158,Sim,Sim,Sim,0.0,1.0,Nao
1159,Nao,Nao,Sim,0.0,1.0,Nao
1160,Sim,Nao,Sim,0.0,1.0,Nao
1161,Sim,Nao,Sim,1.0,0.0,Sim
1164,Nao,Sim,Sim,0.0,1.0,Nao
1165,Sim,Sim,Sim,1.0,1.0,Nao
1166,Sim,Nao,Sim,1.0,1.0,Nao
1168,Sim,Nao,Sim,0.0,1.0,Nao
1169,Sim,Nao,Sim,0.0,1.0,Nao
1170,Sim,Sim,Sim,1.0,0.0,Nao
1171,Sim,Sim,Sim,0.0,1.0,Nao
1172,Sim,Sim,Sim,1.0,0.0,Sim
1175,Sim,Nao,Sim,1.0,3.0,Sim
1176,Sim,Sim,Sim,1.0,0.0,Nao
1177,Sim,Sim,Sim,1.0,0.0,Nao
1179,Sim,Nao,Sim,1.0,0.0,Nao
1181,Sim,Nao,Sim,1.0,0.0,Sim
1182,Nao,Sim,Nao,0.0,1.0,Nao
1184,Nao,Sim,Sim,0.0,1.0,Nao
1185,Nao,Nao,Nao,0.0,1.0,Nao
1188,Nao,Sim,Nao,3.0,1.0,Sim
1189,Nao,Nao,Nao,0.0,1.0,Nao
1193,Nao,Sim,Nao,0.0,1.0,Nao
1194,Nao,Nao,Nao,0.0,1.0,Nao
1196,Nao,Sim,Sim,1.0,0.0,Nao
1199,Nao,Nao,Nao,0.0,1.0,Nao
1200,Nao,Sim,Sim,1.0,0.0,Nao
1202,Nao,Sim,Sim,1.0,1.0,Nao
1203,Nao,Sim,Nao,0.0,1.0,Nao
1204,Nao,Nao,Sim,0.0,1.0,Nao
1205,Nao,Sim,Sim,1.0,0.0,Nao
1206,Sim,Nao,Sim,0.0,1.0,Nao
1207,Nao,Sim,Nao,1.0,0.0,Nao
1208,Nao,Sim,Sim,1.0,0.0,Nao
1209,Sim,Sim,Sim,2.0,2.0,Nao
1211,Nao,Nao,Sim,1.0,0.0,Nao
1212,Nao,Nao,Sim,0.0,1.0,Nao
1214,Nao,Nao,Nao,0.0,1.0,Nao
1217,Sim,Nao,Nao,1.0,0.0,Nao
1218,Nao,Nao,Nao,1.0,0.0,Nao
1219,Sim,Nao,Sim,3.0,0.0,Nao
1221,Nao,Nao,Sim,1.0,0.0,Nao
1222,Nao,Nao,Sim,1.0,0.0,Nao
1223,Sim,Sim,Sim,1.0,0.0,Sim
1224,Sim,Nao,Sim,1.0,1.0,Sim
1226,Nao,Nao,Sim,1.0,0.0,Nao
1229,Sim,Nao,Nao,0.0,1.0,Nao
1230,Sim,Nao,Sim,2.0,0.0,Sim
1232,Nao,Sim,Sim,1.0,0.0,Nao
1234,Nao,Sim,Sim,1.0,0.0,Nao
1235,Sim,Sim,Sim,1.0,0.0,Sim
1236,Sim,Nao,Sim,2.0,0.0,Sim
1237,Sim,Nao,Sim,2.0,0.0,Sim
1238,Sim,Sim,Sim,2.0,0.0,Sim
1240,Nao,Nao,Sim,1.0,0.0,Nao
1241,Sim,Nao,Nao,1.0,0.0,Nao
1242,Sim,Nao,Nao,1.0,0.0,Nao
1243,Sim,Nao,Sim,2.0,0.0,Sim
1244,Sim,Nao,Nao,1.0,0.0,Sim
1245,Nao,Nao,Nao,4.0,0.0,Nao
1246,Nao,Nao,Nao,1.0,0.0,Nao
1248,Sim,Nao,Sim,1.0,0.0,Sim
1250,Sim,Nao,Nao,1.0,0.0,Sim
1251,Nao,Nao,Nao,0.0,1.0,Nao
1254,Sim,Nao,Nao,0.0,1.0,Sim
1255,Nao,Nao,Nao,1.0,0.0,Nao
1256,Sim,Nao,Sim,1.0,0.0,Nao
1258,Nao,Sim,Nao,1.0,1.0,Nao
1260,Sim,Nao,Sim,1.0,0.0,Sim
1261,Sim,Sim,Nao,2.0,1.0,Sim
1262,Sim,Sim,Sim,3.0,0.0,Nao
1264,Sim,Sim,Sim,4.0,0.0,Sim
1266,Sim,Nao,Nao,1.0,0.0,Sim
1267,Sim,Nao,Sim,1.0,0.0,Sim
1269,Sim,Nao,Nao,1.0,0.0,Nao
1270,Nao,Nao,Nao,1.0,0.0,Nao
1271,Nao,Nao,Nao,0.0,2.0,Nao
1272,Sim,Nao,Nao,1.0,0.0,Nao
1273,Nao,Nao,Nao,2.0,0.0,Nao
1274,Sim,Sim,Sim,1.0,0.0,Nao
1276,Sim,Nao,Sim,1.0,1.0,Nao
1277,Sim,Nao,Sim,1.0,0.0,Sim
1278,Sim,Sim,Sim,0.0,1.0,Nao
1279,Nao,Nao,Sim,1.0,0.0,Nao
1280,Nao,Nao,Sim,1.0,0.0,Sim
1282,Sim,Nao,Nao,1.0,0.0,Nao
1283,Sim,Nao,Nao,0.0,3.0,Nao
1284,Nao,Nao,Nao,1.0,0.0,Nao
1286,Sim,Sim,Sim,1.0,0.0,Nao
1287,Sim,Nao,Sim,3.0,0.0,Sim
1288,Sim,Nao,Nao,1.0,0.0,Nao
1289,Sim,Nao,Sim,1.0,0.0,Nao
1290,Sim,Nao,Sim,2.0,0.0,Nao
1291,Nao,Nao,Nao,0.0,1.0,Nao
1292,Sim,Sim,Nao,0.0,1.0,Nao
1293,Sim,Nao,Sim,1.0,0.0,Sim
1294,Sim,Nao,Nao,2.0,0.0,Nao
1295,Nao,Nao,Sim,1.0,0.0,Sim
1296,Nao,Nao,Nao,1.0,0.0,Sim
1297,Nao,Nao,Sim,0.0,3.0,Nao
1298,Nao,Nao,Sim,1.0,1.0,Nao
1299,Sim,Sim,Sim,4.0,0.0,Sim
1301,Sim,Nao,Sim,2.0,0.0,Sim
1302,Nao,Nao,Nao,0.0,1.0,Nao
1303,Sim,Nao,Nao,1.0,0.0,Sim
1304,Sim,Nao,Sim,2.0,0.0,Sim
1305,Nao,Sim,Nao,0.0,2.0,Nao
1306,Nao,Nao,Nao,1.0,0.0,Sim
1307,Nao,Nao,Sim,1.0,1.0,Nao
1308,Sim,Nao,Sim,1.0,0.0,Sim
1309,Nao,Sim,Sim,2.0,0.0,Nao
1310,Sim,Sim,Sim,2.0,0.0,Sim
1311,Sim,Nao,Sim,1.0,0.0,Nao
1312,Nao,Sim,Nao,1.0,0.0,Nao
1313,Sim,Nao,Nao,0.0,1.0,Nao
1314,Sim,Nao,Nao,2.0,1.0,Sim
1317,Sim,Nao,Sim,1.0,0.0,Sim
1318,Nao,Nao,Sim,1.0,0.0,Nao
1319,Sim,Sim,Sim,0.0,3.0,Sim
1320,Sim,Sim,Sim,0.0,3.0,Sim
1321,Sim,Nao,Nao,1.0,0.0,Sim
1322,Sim,Nao,Sim,4.0,0.0,Nao
1323,Nao,Nao,Nao,1.0,0.0,Nao
1324,Sim,Nao,Nao,1.0,0.0,Sim
1325,Sim,Nao,Nao,1.0,0.0,Sim
1326,Nao,Nao,Nao,1.0,0.0,Nao
1327,Sim,Nao,Nao,1.0,0.0,Sim
1328,Nao,Nao,Nao,2.0,0.0,Nao
1330,Nao,Nao,Nao,0.0,1.0,Nao
1331,Nao,Nao,Nao,0.0,1.0,Nao
1332,Sim,Nao,Nao,1.0,0.0,Sim
1333,Nao,Nao,Nao,1.0,0.0,Sim
1334,Sim,Sim,Nao,1.0,0.0,Sim
1335,Sim,Nao,Sim,1.0,0.0,Sim
1336,Sim,Sim,Sim,2.0,1.0,Sim
1337,Nao,Nao,Nao,1.0,0.0,Nao
1338,Sim,Nao,Sim,1.0,0.0,Nao
1339,Nao,Nao,Nao,2.0,0.0,Nao
1340,Sim,Nao,Nao,2.0,0.0,Sim
1341,Nao,Nao,Sim,2.0,0.0,Nao
1342,Sim,Nao,Sim,0.0,1.0,Nao
1343,Nao,Nao,Sim,1.0,0.0,Sim
1344,Sim,Nao,Sim,1.0,1.0,Nao
1346,Nao,Nao,Sim,2.0,0.0,Sim
1348,Sim,Nao,Sim,2.0,1.0,Nao
1349,Sim,Nao,Nao,2.0,0.0,Nao
1350,Nao,Nao,Sim,1.0,0.0,Nao
1352,Nao,Sim,Sim,1.0,0.0,Nao
1354,Sim,Nao,Sim,1.0,0.0,Nao
1355,Nao,Sim,Sim,1.0,1.0,Nao
1357,Sim,Sim,Sim,2.0,0.0,Nao
1360,Nao,Nao,Sim,1.0,0.0,Nao
1361,Sim,Nao,Sim,0.0,1.0,Nao
1362,Sim,Nao,Nao,1.0,0.0,Sim
1363,Nao,Nao,Nao,2.0,0.0,Nao
1365,Sim,Nao,Sim,1.0,0.0,Sim
1366,Nao,Nao,Nao,1.0,0.0,Nao
1367,Sim,Nao,Sim,1.0,0.0,Nao
1368,Sim,Nao,Sim,3.0,0.0,Nao
1370,Sim,Nao,Sim,2.0,0.0,Sim
1371,Sim,Nao,Sim,2.0,0.0,Sim
1372,Sim,Nao,Sim,2.0,0.0,Sim
1373,Sim,Nao,Sim,3.0,0.0,Sim
1375,Sim,Nao,Sim,1.0,0.0,Sim
1376,Sim,Nao,Nao,2.0,0.0,Nao
1378,Sim,Nao,Nao,2.0,0.0,Nao
1379,Sim,Nao,Nao,1.0,0.0,Nao
1380,Sim,Nao,Sim,3.0,1.0,Sim
1381,Sim,Sim,Sim,2.0,1.0,Sim
1382,Nao,Nao,Sim,1.0,0.0,Nao
1383,Sim,Nao,Sim,2.0,0.0,Sim
1384,Sim,Nao,Sim,1.0,0.0,Sim
1385,Sim,Nao,Sim,1.0,0.0,Sim
1386,Sim,Nao,Sim,5.0,0.0,Nao
1387,Nao,Nao,Nao,1.0,0.0,Nao
1388,Sim,Nao,Sim,2.0,0.0,Sim
1389,Sim,Nao,Sim,1.0,0.0,Sim
1391,Nao,Nao,Nao,1.0,0.0,Nao
1393,Sim,Nao,Nao,2.0,0.0,Nao
1394,Nao,Nao,Nao,1.0,0.0,Nao
1395,Sim,Nao,Sim,1.0,0.0,Nao
1396,Nao,Nao,Nao,1.0,0.0,Nao
1403,Sim,Nao,Sim,1.0,0.0,Nao
1404,Sim,Nao,Sim,2.0,0.0,Nao
1408,Nao,Nao,Sim,0.0,2.0,Nao
1409,Sim,Nao,Sim,1.0,1.0,Nao
1410,Nao,Nao,Sim,1.0,0.0,Nao
1412,Sim,Nao,Sim,1.0,0.0,Sim
1413,Sim,Nao,Nao,1.0,0.0,Sim
1414,Sim,Nao,Sim,1.0,0.0,Nao
1415,Sim,Nao,Sim,1.0,0.0,Nao
1416,Sim,Nao,Nao,1.0,0.0,Nao
1417,Nao,Nao,Nao,0.0,1.0,Nao
1418,Sim,Nao,Nao,2.0,0.0,Sim
1419,Sim,Nao,Nao,1.0,0.0,Sim
1420,Sim,Sim,Sim,2.0,0.0,Nao
1421,Sim,Nao,Nao,1.0,0.0,Sim
1422,Nao,Sim,Nao,1.0,0.0,Nao
1423,Sim,Nao,Nao,2.0,0.0,Sim
1424,Sim,Sim,Sim,1.0,0.0,Sim
1425,Nao,Sim,Sim,1.0,0.0,Sim
1426,Nao,Nao,Nao,1.0,0.0,Sim
1427,Sim,Nao,Nao,1.0,0.0,Nao
1428,Nao,Sim,Sim,0.0,1.0,Nao
1429,Sim,Nao,Nao,1.0,0.0,Nao
1431,Sim,Sim,Sim,1.0,0.0,Sim
1432,Sim,Nao,Sim,2.0,1.0,Nao
